filename,pattern_int,character,source
IMG_20190715_121251.labeled_cell0017.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0018.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0019.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0020.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0021.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0022.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0023.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0024.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0026.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0027.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0029.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0030.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0031.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0032.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0033.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0034.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0036.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0037.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0038.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0039.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0040.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0041.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0042.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0044.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0045.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0047.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0048.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0049.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0050.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0051.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0052.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0053.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0055.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0056.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0058.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0059.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0060.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0061.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0062.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0063.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0064.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0065.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0067.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0068.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0070.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0071.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0072.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0074.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0075.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0077.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0078.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0080.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0081.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0082.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0083.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0084.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0085.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0086.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0088.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0089.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0090.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0091.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0092.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0093.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0094.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0095.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0097.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0098.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0099.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0100.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0101.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0102.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0103.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0105.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0106.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0107.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0108.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0110.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0111.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0113.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0114.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0116.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0117.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0118.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0119.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0120.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0121.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0122.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0124.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0125.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0126.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0127.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0128.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0129.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0130.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0131.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0132.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0133.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0134.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0136.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0137.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0138.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0139.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0140.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0141.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0143.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0144.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0145.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0147.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0148.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0149.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0150.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0151.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0152.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0153.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0154.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0156.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0157.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0158.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0159.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0160.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0162.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0164.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0165.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0166.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0167.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0168.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0169.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0170.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0171.png,7,h,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0172.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0173.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0175.png,7,h,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0176.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0177.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0178.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0179.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0180.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0182.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0183.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0184.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0185.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0186.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0187.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0188.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0189.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0190.png,1,b,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0191.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0193.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0195.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0196.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0197.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0198.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0199.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0200.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0201.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0202.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0204.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0205.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0206.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0207.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0208.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0209.png,23,x,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0210.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0211.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0212.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0213.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0215.png,16,q,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0216.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0217.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0218.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0219.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0220.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0221.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0222.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0223.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0225.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0226.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0227.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0229.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0230.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0231.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0232.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0233.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0234.png,16,q,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0235.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0236.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0237.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0239.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0241.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0242.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0243.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0244.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0245.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0246.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0247.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0249.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0250.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0251.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0253.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0254.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0256.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0257.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0258.png,16,q,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0259.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0260.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0261.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0262.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0264.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0265.png,7,h,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0266.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0267.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0268.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0269.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0270.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0271.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0273.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0274.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0275.png,22,w,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0276.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0277.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0278.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0279.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0280.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0281.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0282.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0283.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0284.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0285.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0286.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0287.png,15,p,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0288.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0289.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0290.png,7,h,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0291.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0292.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0293.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0294.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0296.png,16,q,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0297.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0298.png,9,j,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0299.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0300.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0301.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0302.png,7,h,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0303.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0304.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0306.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0307.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0308.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0309.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0310.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0311.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0312.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0314.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0315.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0316.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0318.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0319.png,25,z,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0320.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0321.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0322.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0323.png,17,r,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0324.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0325.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0326.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0328.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0329.png,6,g,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0330.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0331.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0333.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0334.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0336.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0337.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0338.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0339.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0340.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0341.png,12,m,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0342.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0344.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0345.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0346.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0347.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0349.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0350.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0351.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0352.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0353.png,3,d,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0354.png,0,a,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0355.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0356.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0357.png,19,t,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0358.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0359.png,5,f,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0360.png,4,e,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0361.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0363.png,10,k,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0364.png,8,i,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0365.png,18,s,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0366.png,11,l,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0367.png,14,o,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0368.png,13,n,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0369.png,20,u,datasets/raw_sources/angelina\books\skazki
IMG_20190715_121251.labeled_cell0371.png,22,w,datasets/raw_sources/angelina\books\skazki
